"seqnames","start","end","width","strand","category","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","SYMBOL"
"chr22",25747338,25747760,423,"*","TES_Unique","Intron (ENST00000536101.5/84700, intron 1 of 42)",22,25742234,26030644,288411,1,"84700","ENST00000407587.6",5104,"MYO18B"
"chr22",27475144,27475479,336,"*","TES_Unique","Distal Intergenic",22,27436292,27441774,5483,1,"105372980","ENST00000654206.1",38852,"LOC105372980"
"chr22",28171043,28171477,435,"*","TES_Unique","Intron (ENST00000612946.4/23331, intron 3 of 20)",22,28232756,28232823,68,2,"124905171","ENST00000364339.1",61346,"LOC124905171"
"chr22",28268298,28268539,242,"*","TES_Unique","Intron (ENST00000612946.4/23331, intron 3 of 20)",22,28232756,28232823,68,2,"124905171","ENST00000364339.1",-35475,"LOC124905171"
"chr22",28283105,28283484,380,"*","TES_Unique","Intron (ENST00000612946.4/23331, intron 3 of 20)",22,27978014,28306645,328632,2,"23331","ENST00000612946.4",23161,"TTC28"
"chr22",28329814,28330040,227,"*","TES_Unique","Intron (ENST00000397906.7/23331, intron 2 of 22)",22,27978014,28306645,328632,2,"23331","ENST00000612946.4",-23169,"TTC28"
"chr22",28394586,28395000,415,"*","TES_Unique","Intron (ENST00000397906.7/23331, intron 2 of 22)",22,28296214,28443073,146860,2,"23331","ENST00000490475.1",48073,"TTC28"
"chr22",28424709,28425353,645,"*","TES_Unique","Intron (ENST00000397906.7/23331, intron 2 of 22)",22,28296214,28443073,146860,2,"23331","ENST00000490475.1",17720,"TTC28"
"chr22",28969802,28970060,259,"*","TES_Unique","Intron (ENST00000544604.7/84133, intron 1 of 8)",22,28987052,29053965,66914,1,"84133","ENST00000406323.3",-16992,"ZNRF3"
"chr22",29032813,29033056,244,"*","TES_Unique","Promoter (1-2kb)",22,29024999,29031476,6478,2,"100874123","ENST00000325660.3",-1337,"ZNRF3-AS1"
"chr22",29118109,29118383,275,"*","TES_Unique","Intron (ENST00000400335.9/83999, intron 3 of 8)",22,29121441,29138771,17331,1,"83999","ENST00000453585.1",-3058,"KREMEN1"
"chr22",30212544,30212786,243,"*","TES_Unique","Distal Intergenic",22,30182818,30207195,24378,2,"105372988","ENST00000432360.2",-5349,"LOC105372988"
"chr22",32564295,32564512,218,"*","TES_Unique","Intron (ENST00000358763.7/8224, intron 7 of 13)",22,32583300,32584204,905,1,"105373004","ENST00000428201.1",-18788,"SYN3-AS1"
"chr22",32583889,32584207,319,"*","TES_Unique","Promoter (<=1kb)",22,32583300,32584204,905,1,"105373004","ENST00000428201.1",589,"SYN3-AS1"
"chr22",32584727,32584898,172,"*","TES_Unique","Promoter (1-2kb)",22,32583300,32584204,905,1,"105373004","ENST00000428201.1",1427,"SYN3-AS1"
"chr22",32684172,32684661,490,"*","TES_Unique","Intron (ENST00000358763.7/8224, intron 6 of 13)",22,32583300,32584204,905,1,"105373004","ENST00000428201.1",100872,"SYN3-AS1"
"chr22",32700216,32700638,423,"*","TES_Unique","Intron (ENST00000358763.7/8224, intron 6 of 13)",22,32801705,32863041,61337,1,"7078","ENST00000266085.7",-101067,"TIMP3"
"chr22",32916104,32916323,220,"*","TES_Unique","Intron (ENST00000358763.7/8224, intron 4 of 13)",22,32930995,32947579,16585,2,"8224","ENST00000472027.1",31256,"SYN3"
"chr22",33188461,33188638,178,"*","TES_Unique","Intron (ENST00000676217.1/9215, intron 1 of 2)",22,33162226,33210828,48603,2,"9215","ENST00000676217.1",22190,"LARGE1"
"chr22",33866976,33867319,344,"*","TES_Unique","Intron (ENST00000397394.8/9215, intron 1 of 14)",22,33381919,33861624,479706,2,"9215","ENST00000430220.7",-5352,"LARGE1"
"chr22",33883710,33884157,448,"*","TES_Unique","Intron (ENST00000397394.8/9215, intron 1 of 14)",22,33273077,33880672,607596,2,"9215","ENST00000675416.1",-3038,"LARGE1"
"chr22",35627670,35627943,274,"*","TES_Unique","Intron (ENST00000447607.5/4151, intron 2 of 3)",22,35607333,35623401,16069,2,"4151","ENST00000443033.5",-4269,"MB"
"chr22",35915610,35915817,208,"*","TES_Unique","Intron (ENST00000438146.7/23543, intron 2 of 13)",22,35743983,35938897,194915,2,"23543","ENST00000359369.8",23080,"RBFOX2"
"chr22",39066205,39066462,258,"*","TES_Unique","Promoter (<=1kb)",22,39066280,39069975,3696,1,"107985563","ENST00000702136.1",0,"LOC107985563"
"chr22",39214684,39215074,391,"*","TES_Unique","Distal Intergenic",22,39224935,39240909,15975,2,"5155","ENST00000381551.8",25835,"PDGFB"
"chr22",39277272,39277468,197,"*","TES_Unique","Exon (ENST00000641859.1/ENST00000641859.1, exon 2 of 3)",22,39292988,39295563,2576,1,"124905119","ENST00000434516.1",-15520,"LOC124905119"
"chr22",39297769,39298431,663,"*","TES_Unique","Distal Intergenic",22,39292988,39295563,2576,1,"124905119","ENST00000434516.1",4781,"LOC124905119"
"chr22",40499279,40499434,156,"*","TES_Unique","Intron (ENST00000651595.2/57591, intron 3 of 14)",22,40435499,40492307,56809,2,"57591","ENST00000673719.1",-6972,"MRTFA"
"chr22",40524474,40524663,190,"*","TES_Unique","Intron (ENST00000417123.1/101927257, intron 3 of 3)",22,40521800,40526707,4908,1,"101927257","ENST00000417123.1",2674,"MRTFA-AS1"
"chr22",40756574,40756921,348,"*","TES_Unique","Distal Intergenic",22,40770088,40780194,10107,2,"10478","ENST00000402844.8",23273,"SLC25A17"
"chr22",40827098,40827274,177,"*","TES_Unique","3' UTR",22,40777228,40819399,42172,2,"10478","ENST00000458600.5",-7699,"SLC25A17"
"chr22",41181672,41181987,316,"*","TES_Unique","Intron (ENST00000415054.1/ENST00000415054.1, intron 1 of 2)",22,41176059,41176915,857,1,"2033","ENST00000635083.1",5613,"EP300"
"chr22",42978625,42978996,372,"*","TES_Unique","Intron (ENST00000263246.8/11252, intron 1 of 10)",22,42893574,42959899,66326,2,"11252","ENST00000453079.1",-18726,"PACSIN2"
"chr22",45031639,45032129,491,"*","TES_Unique","Distal Intergenic",22,44881162,45010005,128844,2,"112885","ENST00000629843.3",-21634,"PHF21B"
"chr22",45442330,45442489,160,"*","TES_Unique","Intron (ENST00000454439.1/ENST00000454439.1, intron 1 of 1)",22,45418007,45431016,13010,1,"26150","ENST00000466226.1",24323,"RIBC2"
"chr22",45616323,45616810,488,"*","TES_Unique","Intron (ENST00000701502.1/100506737, intron 2 of 3)",22,45604432,45620858,16427,2,"100506737","ENST00000701502.1",4048,"LINC01589"
"chr22",45781612,45782235,624,"*","TES_Unique","Intron (ENST00000381061.8/25814, intron 8 of 10)",22,45793596,45843797,50202,1,"25814","ENST00000402380.3",-11361,"ATXN10"
"chr22",47328857,47329065,209,"*","TES_Unique","Distal Intergenic",22,47345569,47373541,27973,1,"339685","ENST00000434707.1",-16504,"LOC339685"
"chr22",47333802,47333996,195,"*","TES_Unique","Distal Intergenic",22,47345569,47373541,27973,1,"339685","ENST00000434707.1",-11573,"LOC339685"
"chr22",47337181,47337525,345,"*","TES_Unique","Distal Intergenic",22,47345569,47373541,27973,1,"339685","ENST00000434707.1",-8044,"LOC339685"
"chrX",1491764,1492220,457,"*","TES_Unique","Intron (ENST00000381297.10/286530, intron 1 of 1)",23,1466437,1494353,27917,2,"286530","ENST00000460672.6",2133,"P2RY8"
"chrX",1682954,1683113,160,"*","TES_Unique","Distal Intergenic",23,1636398,1643081,6684,1,"438","ENST00000432523.6",46556,"ASMT"
"chrX",3120483,3120883,401,"*","TES_Unique","Distal Intergenic",23,3066833,3112706,45874,1,"416","ENST00000359361.2",53650,"ARSF"
"chrX",3190894,3191365,472,"*","TES_Unique","Distal Intergenic",23,3271544,3286138,14595,1,"100129464","ENST00000457435.2",-80179,"LINC01546"
"chrX",3549197,3549513,317,"*","TES_Unique","Distal Intergenic",23,3532117,3532251,135,2,"109616969","ENST00000390912.1",-16946,"SNORA48B"
"chrX",4588397,4588575,179,"*","TES_Unique","Distal Intergenic",23,4627200,4633572,6373,2,"101928201","ENST00000420725.1",44997,"LOC101928201"
"chrX",6076408,6076722,315,"*","TES_Unique","Intron (ENST00000381093.6/57502, intron 2 of 5)",23,5892204,6151466,259263,2,"57502","ENST00000538097.6",74744,"NLGN4X"
"chrX",6120390,6120655,266,"*","TES_Unique","Intron (ENST00000381093.6/57502, intron 2 of 5)",23,5892204,6151466,259263,2,"57502","ENST00000538097.6",30811,"NLGN4X"
"chrX",6121694,6121933,240,"*","TES_Unique","Intron (ENST00000381093.6/57502, intron 2 of 5)",23,5892204,6151466,259263,2,"57502","ENST00000538097.6",29533,"NLGN4X"
"chrX",6155751,6156104,354,"*","TES_Unique","Intron (ENST00000381093.6/57502, intron 1 of 5)",23,5892204,6151466,259263,2,"57502","ENST00000538097.6",-4285,"NLGN4X"
"chrX",6184985,6185335,351,"*","TES_Unique","Promoter (1-2kb)",23,6151290,6187038,35749,2,"57502","ENST00000483337.1",1703,"NLGN4X"
"chrX",9531020,9531250,231,"*","TES_Unique","Promoter (<=1kb)",23,9531039,9688149,157111,1,"6907","ENST00000647172.1",0,"TBL1X"
"chrX",10235816,10236111,296,"*","TES_Unique","3' UTR",23,10186361,10187916,1556,1,"1183","ENST00000674959.1",49455,"CLCN4"
"chrX",10296664,10297133,470,"*","TES_Unique","Intron (ENST00000454113.1/ENST00000454113.1, intron 4 of 4)",23,10186361,10187916,1556,1,"1183","ENST00000674959.1",110303,"CLCN4"
"chrX",10395344,10395617,274,"*","TES_Unique","Distal Intergenic",23,10449464,10460042,10579,2,"4281","ENST00000479925.1",64425,"MID1"
"chrX",10453399,10453972,574,"*","TES_Unique","Intron (ENST00000453318.6/4281, intron 9 of 9)",23,10449464,10460042,10579,2,"4281","ENST00000479925.1",6070,"MID1"
"chrX",10461473,10462041,569,"*","TES_Unique","Promoter (1-2kb)",23,10449464,10460042,10579,2,"4281","ENST00000479925.1",-1431,"MID1"
"chrX",10529477,10529706,230,"*","TES_Unique","Intron (ENST00000453318.6/4281, intron 2 of 9)",23,10449390,10565072,115683,2,"4281","ENST00000674917.1",35366,"MID1"
"chrX",10574760,10574971,212,"*","TES_Unique","Promoter (1-2kb)",23,10566682,10576917,10236,2,"4281","ENST00000689988.1",1946,"MID1"
"chrX",10579147,10580039,893,"*","TES_Unique","Intron (ENST00000453318.6/4281, intron 1 of 9)",23,10566888,10576955,10068,2,"4281","ENST00000706950.1",-2192,"MID1"
"chrX",10616816,10617136,321,"*","TES_Unique","Intron (ENST00000453318.6/4281, intron 1 of 9)",23,10448106,10620419,172314,2,"4281","ENST00000380782.6",3283,"MID1"
"chrX",10629598,10629810,213,"*","TES_Unique","Intron (ENST00000453318.6/4281, intron 1 of 9)",23,10565914,10620591,54678,2,"4281","ENST00000693721.1",-9007,"MID1"
"chrX",10975073,10975271,199,"*","TES_Unique","Intron (ENST00000669054.1/121847985, intron 4 of 5)",23,10847877,11111109,263233,2,"121847985","ENST00000608176.5",135838,"HCCS-DT"
"chrX",10986715,10987079,365,"*","TES_Unique","Intron (ENST00000669054.1/121847985, intron 4 of 5)",23,10847877,11111109,263233,2,"121847985","ENST00000608176.5",124030,"HCCS-DT"
"chrX",11341532,11341814,283,"*","TES_Unique","Intron (ENST00000380736.5/395, intron 1 of 12)",23,11318614,11318686,73,2,"100847063","ENST00000580117.1",-22846,"MIR548AX"
"chrX",11347383,11347594,212,"*","TES_Unique","Intron (ENST00000380736.5/395, intron 1 of 12)",23,11318614,11318686,73,2,"100847063","ENST00000580117.1",-28697,"MIR548AX"
"chrX",11437617,11438014,398,"*","TES_Unique","Intron (ENST00000495242.5/395, intron 1 of 14)",23,11137543,11427773,290231,2,"395","ENST00000380736.5",-9844,"ARHGAP6"
"chrX",11470374,11470802,429,"*","TES_Unique","Intron (ENST00000495242.5/395, intron 1 of 14)",23,11137543,11427773,290231,2,"395","ENST00000380736.5",-42601,"ARHGAP6"
"chrX",11629691,11629986,296,"*","TES_Unique","Intron (ENST00000495242.5/395, intron 1 of 14)",23,11137547,11665083,527537,2,"395","ENST00000489330.6",35097,"ARHGAP6"
"chrX",11968436,11968885,450,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,11877861,11914677,36817,1,"9758","ENST00000687851.1",90575,"FRMPD4"
"chrX",12007891,12008178,288,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,12137440,12724523,587084,1,"9758","ENST00000672010.1",-129262,"FRMPD4"
"chrX",12026570,12026779,210,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,12137440,12724523,587084,1,"9758","ENST00000672010.1",-110661,"FRMPD4"
"chrX",12210380,12210676,297,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,12138881,12724496,585616,1,"9758","ENST00000616992.2",71499,"FRMPD4"
"chrX",12225551,12225906,356,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,12138881,12724496,585616,1,"9758","ENST00000616992.2",86670,"FRMPD4"
"chrX",12361187,12361499,313,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,12373167,12375133,1967,2,"100874121","ENST00000425057.1",13634,"FRMPD4-AS1"
"chrX",12382296,12382758,463,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,12378354,12722229,343876,1,"9758","ENST00000657982.1",3942,"FRMPD4"
"chrX",12441760,12441983,224,"*","TES_Unique","Intron (ENST00000656302.1/9758, intron 3 of 18)",23,12494965,12704365,209401,1,"9758","ENST00000672340.1",-52982,"FRMPD4"
"chrX",12804644,12805157,514,"*","TES_Unique","Intron (ENST00000380663.7/5634, intron 2 of 3)",23,12799355,12823165,23811,1,"5634","ENST00000461630.1",5289,"PRPS2"
"chrX",12950025,12950398,374,"*","TES_Unique","Distal Intergenic",23,12975110,12977223,2114,1,"7114","ENST00000451311.7",-24712,"TMSB4X"
"chrX",12984575,12985294,720,"*","TES_Unique","Distal Intergenic",23,12975658,12977081,1424,1,"7114","ENST00000380633.1",8917,"TMSB4X"
"chrX",12986670,12987391,722,"*","TES_Unique","Distal Intergenic",23,12975658,12977081,1424,1,"7114","ENST00000380633.1",11012,"TMSB4X"
"chrX",12998428,12998656,229,"*","TES_Unique","Distal Intergenic",23,12975658,12977081,1424,1,"7114","ENST00000380633.1",22770,"TMSB4X"
"chrX",13002156,13002743,588,"*","TES_Unique","Distal Intergenic",23,12975658,12977081,1424,1,"7114","ENST00000380633.1",26498,"TMSB4X"
"chrX",13005969,13006362,394,"*","TES_Unique","Distal Intergenic",23,12975658,12977081,1424,1,"7114","ENST00000380633.1",30311,"TMSB4X"
"chrX",13009335,13010063,729,"*","TES_Unique","Distal Intergenic",23,13038349,13043188,4840,2,"171484","ENST00000438997.1",33125,"FAM9C"
"chrX",13051527,13052727,1201,"*","TES_Unique","Distal Intergenic",23,13035618,13044682,9065,2,"171484","ENST00000542843.5",-6845,"FAM9C"
"chrX",13075709,13076373,665,"*","TES_Unique","Distal Intergenic",23,13035618,13044682,9065,2,"171484","ENST00000542843.5",-31027,"FAM9C"
"chrX",13095038,13095316,279,"*","TES_Unique","Distal Intergenic",23,13035618,13044682,9065,2,"171484","ENST00000542843.5",-50356,"FAM9C"
"chrX",13123936,13124666,731,"*","TES_Unique","Distal Intergenic",23,13035618,13044682,9065,2,"171484","ENST00000542843.5",-79254,"FAM9C"
"chrX",13131574,13132199,626,"*","TES_Unique","Distal Intergenic",23,13035618,13044682,9065,2,"171484","ENST00000542843.5",-86892,"FAM9C"
"chrX",13132948,13133267,320,"*","TES_Unique","Distal Intergenic",23,13035618,13044682,9065,2,"171484","ENST00000542843.5",-88266,"FAM9C"
"chrX",13160791,13161530,740,"*","TES_Unique","Distal Intergenic",23,13035618,13044682,9065,2,"171484","ENST00000542843.5",-116109,"FAM9C"
"chrX",13180939,13181487,549,"*","TES_Unique","Distal Intergenic",23,13266048,13303409,37362,2,"109729169","ENST00000412485.2",121922,"LINC02154"
"chrX",13220070,13220324,255,"*","TES_Unique","Distal Intergenic",23,13266048,13303409,37362,2,"109729169","ENST00000412485.2",83085,"LINC02154"
"chrX",13265328,13266115,788,"*","TES_Unique","Exon (ENST00000670053.2/109729169, exon 2 of 2)",23,13266048,13303409,37362,2,"109729169","ENST00000412485.2",37294,"LINC02154"
"chrX",13283857,13284368,512,"*","TES_Unique","Intron (ENST00000670053.2/109729169, intron 1 of 1)",23,13266048,13303409,37362,2,"109729169","ENST00000412485.2",19041,"LINC02154"
"chrX",13286850,13287162,313,"*","TES_Unique","Intron (ENST00000670053.2/109729169, intron 1 of 1)",23,13266048,13303409,37362,2,"109729169","ENST00000412485.2",16247,"LINC02154"
"chrX",13304056,13304299,244,"*","TES_Unique","Promoter (<=1kb)",23,13266542,13303452,36911,2,"109729169","ENST00000443965.1",-604,"LINC02154"
"chrX",13334621,13334919,299,"*","TES_Unique","Promoter (<=1kb)",23,13334766,13387207,52442,1,"100133123","ENST00000659526.1",0,"LINC01203"
"chrX",13357906,13358250,345,"*","TES_Unique","Intron (ENST00000669963.1/100133123, intron 4 of 8)",23,13336430,13397878,61449,1,"100133123","ENST00000656111.1",21476,"LINC01203"
"chrX",13364307,13364631,325,"*","TES_Unique","Intron (ENST00000669963.1/100133123, intron 4 of 8)",23,13336430,13397878,61449,1,"100133123","ENST00000656111.1",27877,"LINC01203"
"chrX",13376839,13377334,496,"*","TES_Unique","Exon (ENST00000669963.1/100133123, exon 8 of 9)",23,13336430,13397878,61449,1,"100133123","ENST00000656111.1",40409,"LINC01203"
"chrX",13418395,13418592,198,"*","TES_Unique","Distal Intergenic",23,13336430,13397878,61449,1,"100133123","ENST00000656111.1",81965,"LINC01203"
"chrX",13427793,13428817,1025,"*","TES_Unique","Distal Intergenic",23,13336430,13397878,61449,1,"100133123","ENST00000656111.1",91363,"LINC01203"
"chrX",13432986,13433389,404,"*","TES_Unique","Distal Intergenic",23,13336430,13397878,61449,1,"100133123","ENST00000656111.1",96556,"LINC01203"
"chrX",13470408,13470911,504,"*","TES_Unique","Distal Intergenic",23,13569601,13633575,63975,1,"25975","ENST00000361306.6",-98690,"EGFL6"
"chrX",13486939,13487503,565,"*","TES_Unique","Distal Intergenic",23,13569601,13633575,63975,1,"25975","ENST00000361306.6",-82098,"EGFL6"
"chrX",13488042,13488479,438,"*","TES_Unique","Distal Intergenic",23,13569601,13633575,63975,1,"25975","ENST00000361306.6",-81122,"EGFL6"
"chrX",13693523,13693971,449,"*","TES_Unique","Intron (ENST00000464506.2/9367, intron 1 of 2)",23,13689186,13709354,20169,1,"9367","ENST00000618931.2",4337,"RAB9A"
"chrX",13791583,13791913,331,"*","TES_Unique","Intron (ENST00000316715.9/2824, intron 2 of 7)",23,13776167,13783921,7755,2,"2824","ENST00000495211.2",-7662,"GPM6B"
"chrX",13808933,13809225,293,"*","TES_Unique","Intron (ENST00000316715.9/2824, intron 1 of 7)",23,13772699,13817069,44371,2,"2824","ENST00000493677.5",7844,"GPM6B"
"chrX",13855716,13856490,775,"*","TES_Unique","Intron (ENST00000454189.7/2824, intron 1 of 6)",23,13779853,13889057,109205,2,"2824","ENST00000493085.5",32567,"GPM6B"
"chrX",13863393,13863670,278,"*","TES_Unique","Intron (ENST00000454189.7/2824, intron 1 of 6)",23,13779853,13889057,109205,2,"2824","ENST00000493085.5",25387,"GPM6B"
"chrX",13864194,13864598,405,"*","TES_Unique","Intron (ENST00000454189.7/2824, intron 1 of 6)",23,13779853,13889057,109205,2,"2824","ENST00000493085.5",24459,"GPM6B"
"chrX",13891823,13892051,229,"*","TES_Unique","Intron (ENST00000454189.7/2824, intron 1 of 6)",23,13779908,13889612,109705,2,"2824","ENST00000468080.1",-2211,"GPM6B"
"chrX",13899579,13899868,290,"*","TES_Unique","Intron (ENST00000454189.7/2824, intron 1 of 6)",23,13779908,13889612,109705,2,"2824","ENST00000468080.1",-9967,"GPM6B"
"chrX",13906188,13906366,179,"*","TES_Unique","Intron (ENST00000454189.7/2824, intron 1 of 6)",23,13779908,13889612,109705,2,"2824","ENST00000468080.1",-16576,"GPM6B"
"chrX",13961764,13962291,528,"*","TES_Unique","Intron (ENST00000448948.1/ENST00000448948.1, intron 1 of 1)",23,13770939,13938638,167700,2,"2824","ENST00000454189.7",-23126,"GPM6B"
"chrX",14010544,14010878,335,"*","TES_Unique","Intron (ENST00000680255.1/54960, intron 4 of 4)",23,14014208,14020587,6380,2,"54960","ENST00000460203.1",9709,"GEMIN8"
"chrX",14295490,14295723,234,"*","TES_Unique","Distal Intergenic",23,14244382,14244928,547,1,"286480","ENST00000411687.1",51108,"UBE2E4P"
"chrX",14378320,14378587,268,"*","TES_Unique","Distal Intergenic",23,14244382,14244928,547,1,"286480","ENST00000411687.1",133938,"UBE2E4P"
"chrX",14398756,14399079,324,"*","TES_Unique","Distal Intergenic",23,14529298,14731809,202512,1,"2742","ENST00000443437.6",-130219,"GLRA2"
"chrX",14409487,14409875,389,"*","TES_Unique","Distal Intergenic",23,14529298,14731809,202512,1,"2742","ENST00000443437.6",-119423,"GLRA2"
